Date,Location,Year,Month,Vehicle_Count,Average_Speed,Accidents,Weather_Condition,AQI,Noise_Level_dB,Traffic_Density_Index,Traffic_Level,Congestion_Index,Smart_Light_Adjustment,Emergency_Response_Time_min
2025-04-16,Tambaram,2025,April,6091,35.16457232330728,0,Clear,69,67,76.1375,High,0.76,20,14.726968714461085
2025-04-16,Chromepet,2025,April,2089,36.3391808628159,1,Rainy,105,91,26.1125,Low,0.26,5,13.2772749014768
2025-04-16,Adyar,2025,April,6024,31.512948258438612,0,Clear,160,68,75.3,High,0.75,20,9.55585215202369
2025-04-16,T Nagar,2025,April,4321,36.78775431743425,0,Clear,135,76,54.012499999999996,Medium,0.54,10,12.42244643957438
2025-04-16,Koyambedu,2025,April,5758,32.011563793326786,0,Clear,142,93,71.975,High,0.72,20,10.55262235233618
2025-04-16,Ambattur,2025,April,2762,32.93163253932529,0,Rainy,125,94,34.525,Low,0.35,5,13.532474670848957
2025-04-16,Pallavaram,2025,April,1571,27.41186176726078,0,Clear,138,82,19.6375,Low,0.2,5,10.18108902344838
2025-04-16,Porur,2025,April,5016,31.139239195741,0,Clear,97,92,62.7,Medium,0.63,20,14.879952716378119
2025-04-17,Anna Salai,2025,April,6250,32.37252348537733,1,Foggy,121,83,78.125,High,0.78,20,6.335069583969619
2025-04-17,Guindy,2025,April,5080,36.5640475631937,0,Foggy,131,75,63.5,Medium,0.64,20,11.76469044405046
2025-04-17,Teynampet,2025,April,1768,37.97827887788937,0,Clear,105,92,22.1,Low,0.22,5,7.456535273237782
2025-04-17,Velachery,2025,April,3276,31.96034111788954,1,Clear,94,82,40.949999999999996,Medium,0.41,10,6.912277217538977
2025-04-17,Tambaram,2025,April,3962,34.177777308855326,1,Cloudy,161,78,49.525000000000006,Medium,0.5,10,9.082507476820853
2025-04-17,Chromepet,2025,April,2768,43.4319263223055,1,Cloudy,102,75,34.599999999999994,Low,0.35,5,8.674616200857646
2025-04-17,Adyar,2025,April,2515,35.65554281542418,0,Rainy,89,78,31.4375,Low,0.31,5,5.463353041758593
2025-04-17,T Nagar,2025,April,4222,32.31553777798049,0,Clear,132,86,52.775000000000006,Medium,0.53,10,9.277236242231151
2025-04-17,Koyambedu,2025,April,2583,26.60175619905354,0,Clear,122,93,32.2875,Low,0.32,5,14.519182724340544
2025-04-17,Ambattur,2025,April,5601,30.730387433153865,0,Cloudy,89,67,70.0125,High,0.7,20,9.668759436150355
2025-04-17,Pallavaram,2025,April,6577,30.535651909614202,0,Cloudy,172,66,82.2125,High,0.82,30,8.018152059599991
2025-04-17,Porur,2025,April,1906,44.889368602001895,0,Cloudy,142,73,23.825,Low,0.24,5,14.490759977476065
2025-04-18,Anna Salai,2025,April,4576,30.757712388535047,0,Rainy,88,72,57.199999999999996,Medium,0.57,10,10.057225004793304
2025-04-18,Guindy,2025,April,2485,35.25521464169123,2,Cloudy,125,69,31.0625,Low,0.31,5,7.8710247149862065
2025-04-18,Teynampet,2025,April,5103,36.85378779439438,0,Clear,151,93,63.787499999999994,Medium,0.64,20,12.829895044845626
2025-04-18,Velachery,2025,April,5985,40.53262462509458,0,Cloudy,131,73,74.8125,High,0.75,20,7.236134387289743
2025-04-18,Tambaram,2025,April,2209,35.04012120929634,2,Clear,148,69,27.6125,Low,0.28,5,7.477491049220072
2025-04-18,Chromepet,2025,April,4118,32.4484274619965,0,Clear,133,85,51.475,Medium,0.51,10,8.243320003657237
2025-04-18,Adyar,2025,April,7067,32.11731724210058,2,Foggy,81,77,88.3375,High,0.88,30,8.947684261429021
2025-04-18,T Nagar,2025,April,6349,36.78189996339911,1,Cloudy,94,75,79.3625,High,0.79,20,10.828789497710956
2025-04-18,Koyambedu,2025,April,2911,31.57830271230089,0,Clear,101,75,36.3875,Low,0.36,5,10.152846684004189
2025-04-18,Ambattur,2025,April,6868,29.479094286306175,1,Clear,83,84,85.85000000000001,High,0.86,30,12.437307886607847
2025-04-18,Pallavaram,2025,April,6121,32.447478390848005,1,Clear,85,76,76.5125,High,0.77,20,12.171708595159018
2025-04-18,Porur,2025,April,2985,28.377578293986716,1,Clear,90,83,37.3125,Low,0.37,5,5.45560167016093
2025-04-19,Anna Salai,2025,April,4450,44.25308292260299,1,Cloudy,146,77,55.625,Medium,0.56,10,6.339043507750453
2025-04-19,Guindy,2025,April,6151,37.982763550356886,0,Cloudy,61,90,76.8875,High,0.77,20,7.151919215518361
2025-04-19,Teynampet,2025,April,4434,43.10421921707284,0,Clear,98,73,55.425000000000004,Medium,0.55,10,10.976637918326903
2025-04-19,Velachery,2025,April,5614,37.42718018370244,1,Clear,156,68,70.175,High,0.7,20,13.952643508967476
2025-04-19,Tambaram,2025,April,6170,42.62296515021282,1,Clear,147,71,77.125,High,0.77,20,8.24906613884874
2025-04-19,Chromepet,2025,April,2503,36.83732332027958,1,Clear,71,69,31.2875,Low,0.31,5,14.637440831088595
2025-04-19,Adyar,2025,April,3966,38.63090660497668,1,Clear,160,71,49.575,Medium,0.5,10,6.7286055813851515
2025-04-19,T Nagar,2025,April,3966,24.33140486729409,0,Rainy,132,92,49.575,Medium,0.5,10,14.247323630553574
2025-04-19,Koyambedu,2025,April,3438,30.428352015119053,0,Cloudy,103,72,42.975,Medium,0.43,10,13.0100217625206
2025-04-19,Ambattur,2025,April,3439,35.184638876279855,2,Foggy,102,78,42.9875,Medium,0.43,10,8.89033405529404
2025-04-19,Pallavaram,2025,April,3135,35.30593882394945,1,Cloudy,167,88,39.1875,Low,0.39,5,7.063121398837863
2025-04-19,Porur,2025,April,3198,34.618094906635825,0,Cloudy,126,74,39.975,Low,0.4,5,8.91292879132374
2025-04-20,Anna Salai,2025,April,6027,37.264976385453515,1,Clear,167,70,75.3375,High,0.75,20,7.137386465549811
2025-04-20,Guindy,2025,April,3591,37.471014689649905,0,Clear,146,69,44.8875,Medium,0.45,10,10.61151732609203
2025-04-20,Teynampet,2025,April,3395,39.3255790854392,1,Cloudy,147,79,42.4375,Medium,0.42,10,10.748187616488043
2025-04-20,Velachery,2025,April,6936,38.344967605520694,0,Clear,156,80,86.7,High,0.87,30,12.681893121074836
2025-04-20,Tambaram,2025,April,5740,41.02043699788747,0,Cloudy,153,91,71.75,High,0.72,20,10.278650636312957
2025-04-20,Chromepet,2025,April,4898,41.06116808713239,0,Clear,97,66,61.224999999999994,Medium,0.61,20,8.451462290722219
2025-04-20,Adyar,2025,April,2573,35.87332224437682,0,Foggy,166,92,32.1625,Low,0.32,5,14.115989615400794
2025-04-20,T Nagar,2025,April,6684,45.40824394282153,1,Clear,125,79,83.55,High,0.84,30,5.779985641691033
2025-04-20,Koyambedu,2025,April,3902,41.796652674608076,1,Clear,99,72,48.775,Medium,0.49,10,13.087816903383485
2025-04-20,Ambattur,2025,April,6395,30.96524547767232,1,Rainy,81,85,79.9375,High,0.8,20,9.095746181530165
2025-04-20,Pallavaram,2025,April,4712,36.96301665528647,0,Clear,134,88,58.9,Medium,0.59,10,6.810994418054542
2025-04-20,Porur,2025,April,5537,25.786909290421924,0,Rainy,122,86,69.2125,Medium,0.69,20,6.2035573008378595
2025-04-21,Anna Salai,2025,April,2651,26.62900859158826,1,Clear,118,88,33.137499999999996,Low,0.33,5,7.207644089952528
2025-04-21,Guindy,2025,April,3945,32.50252834832119,0,Cloudy,135,77,49.3125,Medium,0.49,10,6.219558267623223
2025-04-21,Teynampet,2025,April,3456,30.62277535668127,0,Clear,78,81,43.2,Medium,0.43,10,9.589305753460469
2025-04-21,Velachery,2025,April,6058,32.53328524962872,1,Clear,79,79,75.725,High,0.76,20,8.496896605129642
2025-04-21,Tambaram,2025,April,7370,36.64246931198292,1,Cloudy,178,89,92.125,High,0.92,30,8.565890447860655
2025-04-21,Chromepet,2025,April,5407,41.126451529248655,0,Clear,132,78,67.5875,Medium,0.68,20,6.568682929955127
2025-04-21,Adyar,2025,April,2307,40.85875968236554,0,Clear,102,89,28.8375,Low,0.29,5,11.59742554405788
2025-04-21,T Nagar,2025,April,1686,37.06596868483986,0,Rainy,117,83,21.075,Low,0.21,5,11.0779713513145
2025-04-21,Koyambedu,2025,April,7339,29.56440290468939,1,Rainy,141,77,91.73750000000001,High,0.92,30,14.822864304311098
2025-04-21,Ambattur,2025,April,6327,32.2130593935012,0,Clear,164,85,79.0875,High,0.79,20,6.676442393097531
2025-04-21,Pallavaram,2025,April,6809,38.18591662703606,1,Clear,170,92,85.1125,High,0.85,30,13.340154368604273
2025-04-21,Porur,2025,April,7007,30.86941749229826,1,Cloudy,113,71,87.58749999999999,High,0.88,30,5.338716148777905
2025-04-22,Anna Salai,2025,April,6024,28.665416312180724,0,Rainy,141,72,75.3,High,0.75,20,5.733191123310222
2025-04-22,Guindy,2025,April,2807,37.461585628020785,0,Foggy,99,71,35.0875,Low,0.35,5,11.480516487497049
2025-04-22,Teynampet,2025,April,3784,34.758186817077465,1,Clear,159,83,47.3,Medium,0.47,10,9.064696537727862
2025-04-22,Velachery,2025,April,6813,33.94540480096439,2,Cloudy,86,79,85.1625,High,0.85,30,7.305010858051869
2025-04-22,Tambaram,2025,April,6906,40.54900967826175,1,Clear,72,71,86.325,High,0.86,30,5.0275651099754315
2025-04-22,Chromepet,2025,April,6366,40.4440404182518,0,Clear,106,81,79.57499999999999,High,0.8,20,11.631459310254975
2025-04-22,Adyar,2025,April,2257,43.90558995369652,0,Clear,131,85,28.212500000000002,Low,0.28,5,9.408485707068571
2025-04-22,T Nagar,2025,April,5731,31.742941049967936,0,Clear,171,89,71.6375,High,0.72,20,6.707872255495433
2025-04-22,Koyambedu,2025,April,6387,37.14866790445044,0,Clear,166,82,79.83749999999999,High,0.8,20,14.7222394911965
2025-04-22,Ambattur,2025,April,5354,35.095042352786756,0,Clear,82,83,66.925,Medium,0.67,20,8.508417824837291
2025-04-22,Pallavaram,2025,April,5766,36.691579158726746,0,Rainy,178,89,72.075,High,0.72,20,8.030597007706804
2025-04-22,Porur,2025,April,3706,29.328094121075466,0,Cloudy,118,67,46.325,Medium,0.46,10,10.10314218957192
2025-04-23,Anna Salai,2025,April,5058,27.98763332782394,0,Clear,136,88,63.224999999999994,Medium,0.63,20,7.772067679533212
2025-04-23,Guindy,2025,April,3080,34.798919318855994,0,Rainy,66,86,38.5,Low,0.38,5,7.727621221970433
2025-04-23,Teynampet,2025,April,2461,30.787437050129526,0,Foggy,109,71,30.7625,Low,0.31,5,14.662866277853762
2025-04-23,Velachery,2025,April,5347,39.69103810275644,0,Clear,163,85,66.8375,Medium,0.67,20,7.61147621795002
2025-04-23,Tambaram,2025,April,5075,27.496613163207,0,Clear,125,74,63.4375,Medium,0.63,20,11.054668332738483
2025-04-23,Chromepet,2025,April,2375,27.9089955637686,1,Clear,62,92,29.6875,Low,0.3,5,5.3744667700544735
2025-04-23,Adyar,2025,April,3918,32.91668762375572,1,Clear,165,71,48.975,Medium,0.49,10,6.5434924783016735
2025-04-23,T Nagar,2025,April,5698,27.30962497033545,0,Clear,98,90,71.22500000000001,High,0.71,20,5.220802053017758
2025-04-23,Koyambedu,2025,April,2501,43.38001566048664,0,Clear,146,75,31.2625,Low,0.31,5,10.344767060116892
2025-04-23,Ambattur,2025,April,6744,34.08541313031854,0,Clear,66,90,84.3,High,0.84,30,9.916065606767809
2025-04-23,Pallavaram,2025,April,4884,31.985996473179867,0,Clear,127,93,61.050000000000004,Medium,0.61,20,8.309225144592494
2025-04-23,Porur,2025,April,5566,37.339820128131606,3,Clear,176,67,69.575,Medium,0.7,20,12.002813682932903
2025-04-24,Anna Salai,2025,April,4345,39.419242680103714,0,Clear,114,91,54.3125,Medium,0.54,10,11.257946538461638
2025-04-24,Guindy,2025,April,2981,36.03479450542143,0,Clear,67,85,37.262499999999996,Low,0.37,5,11.003417227133493
2025-04-24,Teynampet,2025,April,4801,34.659542535539686,0,Clear,91,86,60.0125,Medium,0.6,10,8.362581141426197
2025-04-24,Velachery,2025,April,2157,30.082635376479345,1,Clear,78,73,26.9625,Low,0.27,5,8.271457276568606
2025-04-24,Tambaram,2025,April,6816,38.154546594606096,1,Rainy,177,68,85.2,High,0.85,30,13.734483836266184
2025-04-24,Chromepet,2025,April,4280,42.08351545093098,0,Cloudy,71,72,53.5,Medium,0.54,10,10.439647660850179
2025-04-24,Adyar,2025,April,1922,33.90140122566354,2,Clear,116,94,24.025,Low,0.24,5,7.722341901239325
2025-04-24,T Nagar,2025,April,5181,30.756072498444894,0,Rainy,69,94,64.7625,Medium,0.65,20,10.432207407485228
2025-04-24,Koyambedu,2025,April,5766,35.907478837503476,0,Cloudy,137,88,72.075,High,0.72,20,7.667708203384488
2025-04-24,Ambattur,2025,April,4210,35.013249470002776,0,Clear,150,90,52.625,Medium,0.53,10,6.852990393909797
2025-04-24,Pallavaram,2025,April,1952,28.918238087129797,1,Clear,167,86,24.4,Low,0.24,5,7.821764022922116
2025-04-24,Porur,2025,April,3897,32.486556503960195,0,Clear,80,76,48.7125,Medium,0.49,10,11.288924858408823
2025-04-25,Anna Salai,2025,April,3475,43.94242883989131,0,Clear,79,72,43.4375,Medium,0.43,10,10.158380307707365
2025-04-25,Guindy,2025,April,3157,28.26222566445452,0,Clear,63,79,39.4625,Low,0.39,5,6.645003608848562
2025-04-25,Teynampet,2025,April,4041,31.546898232877858,0,Clear,78,92,50.5125,Medium,0.51,10,14.07912822125865
2025-04-25,Velachery,2025,April,4575,30.256433127381186,1,Rainy,88,78,57.1875,Medium,0.57,10,9.982961019764895
2025-04-25,Tambaram,2025,April,4664,30.69850078904193,1,Clear,130,69,58.3,Medium,0.58,10,12.937252459038401
2025-04-25,Chromepet,2025,April,4466,32.772618029202405,2,Clear,123,81,55.825,Medium,0.56,10,8.306884273342312
2025-04-25,Adyar,2025,April,3553,37.2419105073063,0,Clear,176,84,44.4125,Medium,0.44,10,14.575593998101848
2025-04-25,T Nagar,2025,April,1787,41.542812653105656,0,Rainy,156,75,22.3375,Low,0.22,5,12.52093097710068
2025-04-25,Koyambedu,2025,April,7237,36.01660796964158,0,Clear,131,86,90.4625,High,0.9,30,9.545068706440436
2025-04-25,Ambattur,2025,April,4717,31.578090894182324,1,Clear,70,79,58.9625,Medium,0.59,10,14.022928325165003
2025-04-25,Pallavaram,2025,April,5354,42.699575729451624,0,Clear,92,89,66.925,Medium,0.67,20,12.17466480600287
2025-04-25,Porur,2025,April,2947,24.65718239497915,1,Clear,84,77,36.8375,Low,0.37,5,9.305281937015142
2025-04-26,Anna Salai,2025,April,2107,38.36739076406079,0,Clear,92,94,26.337500000000002,Low,0.26,5,14.741376198922557
2025-04-26,Guindy,2025,April,6052,29.866206904856018,0,Cloudy,159,68,75.64999999999999,High,0.76,20,7.985433385266392
2025-04-26,Teynampet,2025,April,3264,34.74538411268151,1,Clear,85,86,40.8,Medium,0.41,10,7.565707520214856
2025-04-26,Velachery,2025,April,2725,37.815499637753625,0,Clear,95,77,34.0625,Low,0.34,5,13.946562076558514
2025-04-26,Tambaram,2025,April,2735,26.973119451417595,1,Clear,70,90,34.1875,Low,0.34,5,12.073718406913233
2025-04-26,Chromepet,2025,April,2529,35.70826909125509,1,Rainy,89,77,31.612499999999997,Low,0.32,5,8.45509812593973
2025-04-26,Adyar,2025,April,4171,36.09238533956764,1,Clear,116,75,52.1375,Medium,0.52,10,7.318023942988385
2025-04-26,T Nagar,2025,April,5462,42.3116884108168,1,Rainy,156,69,68.27499999999999,Medium,0.68,20,6.78038298829027
2025-04-26,Koyambedu,2025,April,6042,48.57574658611259,1,Clear,69,89,75.52499999999999,High,0.76,20,8.134963701097803
2025-04-26,Ambattur,2025,April,6430,27.23515097131223,0,Clear,152,90,80.375,High,0.8,20,6.25539983284324
2025-04-26,Pallavaram,2025,April,4677,42.08576841916267,0,Cloudy,84,78,58.46249999999999,Medium,0.58,10,6.45348146097945
2025-04-26,Porur,2025,April,5222,34.810598829301185,0,Clear,155,86,65.275,Medium,0.65,20,12.766243023027965
2025-04-27,Anna Salai,2025,April,6406,30.95714380433951,0,Clear,127,67,80.075,High,0.8,20,5.6376021291709835
2025-04-27,Guindy,2025,April,7020,36.84526585127584,0,Clear,178,82,87.75,High,0.88,30,9.392882798291062
2025-04-27,Teynampet,2025,April,7007,28.48854302156839,5,Clear,116,67,87.58749999999999,High,0.88,30,9.04998835390143
2025-04-27,Velachery,2025,April,6554,28.78693683097986,0,Clear,162,70,81.925,High,0.82,30,14.601910388236691
2025-04-27,Tambaram,2025,April,2975,26.324206808842064,0,Clear,93,90,37.1875,Low,0.37,5,9.655416734540271
2025-04-27,Chromepet,2025,April,4396,37.73044505061615,0,Clear,145,72,54.949999999999996,Medium,0.55,10,6.608553651056566
2025-04-27,Adyar,2025,April,2308,36.63505912509656,0,Clear,136,88,28.849999999999998,Low,0.29,5,5.884046939071263
2025-04-27,T Nagar,2025,April,2478,30.928081524698083,1,Cloudy,113,92,30.975,Low,0.31,5,12.32438606715025
2025-04-27,Koyambedu,2025,April,3963,42.618009068458235,0,Clear,110,85,49.5375,Medium,0.5,10,6.477364450932895
2025-04-27,Ambattur,2025,April,2225,31.685221550825993,0,Cloudy,159,81,27.8125,Low,0.28,5,14.379831083866716
2025-04-27,Pallavaram,2025,April,4001,41.414947970727866,0,Clear,65,65,50.0125,Medium,0.5,10,10.592133295151303
2025-04-27,Porur,2025,April,4862,35.610404385167705,0,Cloudy,118,92,60.775,Medium,0.61,20,9.016965870541364
2025-04-28,Anna Salai,2025,April,2716,31.618158384943516,1,Cloudy,113,71,33.95,Low,0.34,5,11.843326747697915
2025-04-28,Guindy,2025,April,5551,34.42509298375881,0,Cloudy,76,82,69.3875,Medium,0.69,20,6.98928076068155
2025-04-28,Teynampet,2025,April,3697,28.731287305519047,1,Cloudy,85,93,46.2125,Medium,0.46,10,8.822575173212378
2025-04-28,Velachery,2025,April,7499,36.083666815221356,0,Clear,147,68,93.7375,High,0.94,30,5.334138499772142
2025-04-28,Tambaram,2025,April,4306,35.152750396818554,0,Clear,68,74,53.825,Medium,0.54,10,13.776781663396932
2025-04-28,Chromepet,2025,April,2278,37.6372373055855,0,Cloudy,61,69,28.475,Low,0.28,5,9.25257073099634
2025-04-28,Adyar,2025,April,2472,39.39576196542369,1,Clear,79,72,30.9,Low,0.31,5,12.588251924227425
2025-04-28,T Nagar,2025,April,4310,35.57807888426603,0,Clear,150,90,53.87499999999999,Medium,0.54,10,14.168548006723784
2025-04-28,Koyambedu,2025,April,7134,27.618391726112687,0,Clear,65,89,89.17500000000001,High,0.89,30,11.527931395621657
2025-04-28,Ambattur,2025,April,7012,39.66181666236524,1,Clear,173,77,87.64999999999999,High,0.88,30,8.757467006183752
2025-04-28,Pallavaram,2025,April,3623,35.07331983389833,0,Cloudy,150,81,45.2875,Medium,0.45,10,11.195284837677509
2025-04-28,Porur,2025,April,2098,25.52968694468312,0,Clear,178,89,26.224999999999998,Low,0.26,5,8.603310478557841
2025-04-29,Anna Salai,2025,April,4841,36.5480740198232,0,Clear,177,85,60.5125,Medium,0.61,20,10.6731397257909
2025-04-29,Guindy,2025,April,1724,36.925619869541435,0,Rainy,147,68,21.55,Low,0.22,5,9.321653237158573
2025-04-29,Teynampet,2025,April,7149,33.20760179534837,0,Clear,138,74,89.3625,High,0.89,30,6.498684215372781
2025-04-29,Velachery,2025,April,2340,34.01081571581442,0,Clear,114,85,29.25,Low,0.29,5,12.801011473969266
2025-04-29,Tambaram,2025,April,3314,32.023674443016475,1,Rainy,107,94,41.425,Medium,0.41,10,9.964190562526262
2025-04-29,Chromepet,2025,April,6309,37.08063339757814,1,Clear,117,89,78.8625,High,0.79,20,6.9014265418827705
2025-04-29,Adyar,2025,April,2606,35.69995692496439,0,Rainy,156,72,32.574999999999996,Low,0.33,5,13.918296731733307
2025-04-29,T Nagar,2025,April,1624,30.45885649854448,0,Clear,101,74,20.3,Low,0.2,5,13.532187237518071
2025-04-29,Koyambedu,2025,April,4746,43.08985289394123,1,Clear,133,77,59.325,Medium,0.59,10,10.588261499323378
2025-04-29,Ambattur,2025,April,6688,31.67098465337021,0,Clear,80,76,83.6,High,0.84,30,14.703186769224711
2025-04-29,Pallavaram,2025,April,4431,21.467407710925684,2,Clear,65,85,55.3875,Medium,0.55,10,14.271702675938108
2025-04-29,Porur,2025,April,6875,32.646628818704315,0,Rainy,89,77,85.9375,High,0.86,30,13.97005837912841
2025-04-30,Anna Salai,2025,April,7346,40.15468784018162,0,Rainy,82,91,91.825,High,0.92,30,6.332917758507929
2025-04-30,Guindy,2025,April,5625,33.967339817250306,1,Cloudy,95,94,70.3125,High,0.7,20,7.946295646187307
2025-04-30,Teynampet,2025,April,4471,26.826101109578605,0,Clear,169,74,55.8875,Medium,0.56,10,9.101902153098251
2025-04-30,Velachery,2025,April,3517,29.859542780750704,0,Rainy,172,85,43.9625,Medium,0.44,10,13.31909271667911
2025-04-30,Tambaram,2025,April,3915,29.59506792112971,0,Cloudy,62,65,48.9375,Medium,0.49,10,13.712357617068859
2025-04-30,Chromepet,2025,April,6090,32.123568774570195,0,Clear,149,73,76.125,High,0.76,20,12.51485196236662
2025-04-30,Adyar,2025,April,4596,33.691475117699156,0,Rainy,93,67,57.45,Medium,0.57,10,9.723992894831987
2025-04-30,T Nagar,2025,April,3109,37.46927304466976,0,Rainy,89,81,38.8625,Low,0.39,5,6.619011508599625
2025-04-30,Koyambedu,2025,April,2217,35.64219352480617,0,Cloudy,141,85,27.712500000000002,Low,0.28,5,5.351961944332251
2025-04-30,Ambattur,2025,April,5061,35.88201891036061,0,Clear,140,74,63.2625,Medium,0.63,20,11.993023551406026
2025-04-30,Pallavaram,2025,April,2516,43.896765628804886,1,Foggy,168,83,31.45,Low,0.31,5,14.94154075612669
2025-04-30,Porur,2025,April,5065,39.304146701574595,0,Clear,174,70,63.31250000000001,Medium,0.63,20,8.454721192721632
2025-05-01,Anna Salai,2025,May,6933,38.864023318186504,0,Cloudy,101,71,86.6625,High,0.87,30,10.68731902790607
2025-05-01,Guindy,2025,May,6201,25.934190269510815,1,Clear,80,75,77.51249999999999,High,0.78,20,13.105818671372978
2025-05-01,Teynampet,2025,May,5970,31.240972012546784,1,Rainy,177,80,74.625,High,0.75,20,6.86481599240543
2025-05-01,Velachery,2025,May,3460,27.01488002112562,0,Clear,147,68,43.25,Medium,0.43,10,13.295570094596336
2025-05-01,Tambaram,2025,May,2548,31.15473596077193,1,Clear,63,68,31.85,Low,0.32,5,11.25343111526281
2025-05-01,Chromepet,2025,May,2857,38.974333563440545,0,Clear,108,82,35.712500000000006,Low,0.36,5,10.698483089217532
2025-05-01,Adyar,2025,May,4926,33.03585723041187,1,Clear,107,82,61.575,Medium,0.62,20,12.622816831789862
2025-05-01,T Nagar,2025,May,1615,40.36220797579962,0,Rainy,148,71,20.1875,Low,0.2,5,7.409485417621862
2025-05-01,Koyambedu,2025,May,3595,38.46567601031414,1,Rainy,110,75,44.9375,Medium,0.45,10,11.147804040126376
2025-05-01,Ambattur,2025,May,3301,35.25226386686016,0,Clear,83,69,41.2625,Medium,0.41,10,7.403762534787022
2025-05-01,Pallavaram,2025,May,3646,40.48023204710157,0,Clear,105,85,45.574999999999996,Medium,0.46,10,6.795354080513166
2025-05-01,Porur,2025,May,7078,41.82208004884909,0,Clear,175,92,88.47500000000001,High,0.88,30,11.23354637673248
2025-05-02,Anna Salai,2025,May,7142,37.27193635212889,0,Clear,86,82,89.275,High,0.89,30,7.69281101572759
2025-05-02,Guindy,2025,May,3120,36.149835568110646,0,Rainy,154,71,39.0,Low,0.39,5,12.143791731807234
2025-05-02,Teynampet,2025,May,6280,38.16684404637481,0,Cloudy,170,66,78.5,High,0.78,20,10.144854394146808
2025-05-02,Velachery,2025,May,4450,27.967066563137955,0,Clear,110,93,55.625,Medium,0.56,10,11.949537628190113
2025-05-02,Tambaram,2025,May,5292,34.41214268161967,0,Clear,158,92,66.14999999999999,Medium,0.66,20,13.916188511521172
2025-05-02,Chromepet,2025,May,7067,34.88004745141804,0,Cloudy,175,69,88.3375,High,0.88,30,6.382460445011625
2025-05-02,Adyar,2025,May,4441,33.15627844571718,0,Clear,79,69,55.512499999999996,Medium,0.56,10,5.66738647887713
2025-05-02,T Nagar,2025,May,7195,31.05252102634322,0,Clear,139,83,89.9375,High,0.9,30,8.999169147334861
2025-05-02,Koyambedu,2025,May,6405,39.99022610817989,0,Clear,154,66,80.0625,High,0.8,20,12.167076715668372
2025-05-02,Ambattur,2025,May,2477,35.85029095771958,0,Clear,130,83,30.9625,Low,0.31,5,13.861514858446128
2025-05-02,Pallavaram,2025,May,4566,36.30495366096205,1,Clear,77,91,57.074999999999996,Medium,0.57,10,5.347944047264335
2025-05-02,Porur,2025,May,6950,42.12290035633313,0,Rainy,67,69,86.875,High,0.87,30,12.929581560602143
2025-05-03,Anna Salai,2025,May,2283,34.02335822371563,1,Clear,86,76,28.537499999999998,Low,0.29,5,5.754171236806087
2025-05-03,Guindy,2025,May,1740,33.05610378394599,0,Rainy,73,77,21.75,Low,0.22,5,10.805756757094038
2025-05-03,Teynampet,2025,May,7374,41.806465622196164,1,Clear,77,86,92.175,High,0.92,30,8.441028607704293
2025-05-03,Velachery,2025,May,3053,27.54630310142232,2,Cloudy,124,84,38.1625,Low,0.38,5,5.176541902748268
2025-05-03,Tambaram,2025,May,6078,35.25595559989949,2,Clear,179,71,75.97500000000001,High,0.76,20,5.970934444097816
2025-05-03,Chromepet,2025,May,2512,31.311787832712923,1,Clear,90,66,31.4,Low,0.31,5,8.537262140989426
2025-05-03,Adyar,2025,May,1686,36.46339559410918,0,Clear,79,94,21.075,Low,0.21,5,14.53753411553862
2025-05-03,T Nagar,2025,May,3381,37.85982467360721,0,Cloudy,129,86,42.262499999999996,Medium,0.42,10,6.548320677788919
2025-05-03,Koyambedu,2025,May,6548,38.13795366142023,0,Cloudy,104,78,81.85,High,0.82,30,7.7197705969522215
2025-05-03,Ambattur,2025,May,6983,40.131195409492385,0,Rainy,60,89,87.2875,High,0.87,30,14.941330747058952
2025-05-03,Pallavaram,2025,May,6086,33.73736336594567,1,Clear,78,90,76.075,High,0.76,20,9.80620478919073
2025-05-03,Porur,2025,May,1930,34.04889358931359,1,Clear,98,69,24.125,Low,0.24,5,7.622451066780403
2025-05-04,Anna Salai,2025,May,1738,37.63301107175885,0,Clear,178,84,21.725,Low,0.22,5,11.159394695123735
2025-05-04,Guindy,2025,May,3845,39.437508466530616,0,Clear,86,94,48.0625,Medium,0.48,10,9.360322677047222
2025-05-04,Teynampet,2025,May,1575,28.498480914308228,0,Clear,115,89,19.6875,Low,0.2,5,13.583081264480926
2025-05-04,Velachery,2025,May,2856,36.57060587339839,1,Rainy,75,86,35.699999999999996,Low,0.36,5,5.079791433675799
2025-05-04,Tambaram,2025,May,7377,33.02377837285911,0,Clear,137,76,92.21249999999999,High,0.92,30,14.967766087012293
2025-05-04,Chromepet,2025,May,6422,35.43576285192181,0,Rainy,157,68,80.27499999999999,High,0.8,20,5.663124413651991
2025-05-04,Adyar,2025,May,3830,33.216556733561376,0,Clear,66,81,47.875,Medium,0.48,10,10.371236863880277
2025-05-04,T Nagar,2025,May,6186,31.386266968538575,0,Clear,79,80,77.325,High,0.77,20,11.97399989931918
2025-05-04,Koyambedu,2025,May,3402,29.907383685883886,0,Cloudy,90,89,42.525,Medium,0.43,10,10.498302007460254
2025-05-04,Ambattur,2025,May,5513,34.244879925148574,0,Clear,145,74,68.9125,Medium,0.69,20,8.007737591207595
2025-05-04,Pallavaram,2025,May,6170,36.792028958779476,0,Rainy,143,67,77.125,High,0.77,20,13.554327691857754
2025-05-04,Porur,2025,May,6487,31.984960999631348,0,Rainy,138,86,81.0875,High,0.81,30,9.304230307503154
